## gwas.catalog
## NHGRI/EBI GWAS catalog, gwsig findings
## GRCh37/hg19, source=gwas_catalog_v1.0.2-associations_e92_r2018-05-03.tsv from https://www.ebi.ac.uk/gwas/docs/file-downloads, new GRCh37/hg19 bp coordinates from Ensembl rest api http://grch37.rest.ensembl.org/variation/human/
## PGC bioinformatics, PF Sullivan & Johan Kallberg Zvrskovec, Karolinska Institutet, 2018
## Rows: 5 comments, header, 28500 entries. Columns: 7
#chr	bp1	bp2	snpid	pvalue	pmid	trait
chr9	98877903	98877903	rs111677654	4e-11	27182965	"Monobrow"
chr15	78900650	78900650	rs111704647	5e-16	26634245	"Post bronchodilator FEV1"
chr15	78900650	78900650	rs111704647	6e-17	26634245	"Post bronchodilator FEV1/FVC ratio"
chr6	31315408	31315408	rs111721712	1e-26	27863252	"Red blood cell count"
chr6	25374046	25374046	rs111722075	2e-12	28334935	"Iron status biomarkers (transferrin saturation)"
chr19	13268826	13268826	rs111730030	8e-09	27225129	"Educational attainment (years of education)"
chr1	101652522	101652522	rs111759324	2e-14	27863252	"Neutrophil percentage of granulocytes"
chr1	101652522	101652522	rs111759324	3e-14	27863252	"Sum eosinophil basophil counts"
chr1	101652522	101652522	rs111759324	1e-13	27863252	"Eosinophil counts"
chrX	58002334	58002334	rs111763724	6e-20	27182965	"Male-pattern baldness"
chr16	242898	242898	rs111775488	6e-68	27863252	"Mean corpuscular hemoglobin"
chr16	242898	242898	rs111775488	4e-38	27863252	"Mean corpuscular volume"
chr14	35572163	35572163	rs111778408	1e-10	27863252	"Monocyte percentage of white cells"
chr16	28645127	28645127	rs111820348	6e-09	28928442	"Tonsillectomy"
chr19	41331209	41331209	rs111825958	6e-26	28921760	"nicotine metabolite ratio in current smokers"
chr16	70957610	70957610	rs111843364	5e-09	27863252	"Hematocrit"
chr5	98157520	98157520	rs111887461	3e-10	27863252	"Basophil percentage of granulocytes"
chr19	14492069	14492069	rs111896493	4e-09	27863252	"Mean platelet volume"
chr5	1058387	1058387	rs111910553	5e-43	27863252	"Red cell distribution width"
chr14	38097002	38097002	rs111914382	8e-09	29083406	"Allergic disease (asthma, hay fever or eczema)"
chr12	52361653	52361653	rs111930700	3e-11	27863252	"Sum basophil neutrophil counts"
chr12	52361653	52361653	rs111930700	2e-11	27863252	"Sum neutrophil eosinophil counts"
chr12	52361653	52361653	rs111930700	2e-11	27863252	"Granulocyte count"
chr12	52361653	52361653	rs111930700	2e-11	27863252	"Neutrophil count"
chr19	906510	906510	rs111932385	1e-15	27863252	"Reticulocyte count"
chr19	906510	906510	rs111932385	3e-22	27863252	"High light scatter reticulocyte count"
chr19	906510	906510	rs111932385	1e-18	27863252	"Immature fraction of reticulocytes"
chr19	906510	906510	rs111932385	4e-24	27863252	"High light scatter reticulocyte percentage of red cells"
chr19	906510	906510	rs111932385	1e-18	27863252	"Reticulocyte fraction of red cells"
chr1	25736369	25736369	rs111941366	4e-13	27863252	"Platelet distribution width"
chr1	25736369	25736369	rs111941366	6e-32	27863252	"Platelet count"
chr6	32517045	32517045	rs111945767	3e-17	26562150	"Late-onset myasthenia gravis"
chr21	40770538	40770538	rs111949013	1e-11	27863252	"Plateletcrit"
chr19	17846844	17846844	rs112009435	6e-13	29212778	"Coronary artery disease"
chr7	77238678	77238678	rs112029703	1e-09	28452372	"Glomerular filtration rate (creatinine)"
chr12	8851148	8851148	rs112056543	5e-15	27863252	"High light scatter reticulocyte percentage of red cells"
chr6	32453936	32453936	rs112062732	3e-30	27863252	"Reticulocyte fraction of red cells"
chr3	138849111	138849111	rs112071820	2e-13	28346442	"Mucinous ovarian carcinoma"
chr2	71100105	71100105	rs112111458	9e-09	26482879	"Atopic dermatitis"
chr16	226264	226264	rs112128183	2e-12	27863252	"Mean corpuscular hemoglobin"
chr16	77401515	77401515	rs112141546	4e-10	27114598	"Asparaginase-induced acute pancreatitis in acute lymphoblastic leukemia (onset time)"
chr1	150696793	150696793	rs112158604	3e-10	27863252	"Lymphocyte counts"
chr11	5297429	5297429	rs112176573	7e-12	27863252	"Red cell distribution width"
chr10	102604514	102604514	rs112184198	4e-18	28135244	"Systolic blood pressure"
chr16	196469	196469	rs112190912	2e-27	27863252	"Mean corpuscular volume"
chr16	196469	196469	rs112190912	4e-32	27863252	"Mean corpuscular hemoglobin"
chr1	27019131	27019131	rs112203773	4e-09	27863252	"Neutrophil percentage of white cells"
chr16	28298418	28298418	rs112223196	1e-10	29326435	"Intelligence (multi-trait analysis)"
chr6	41924998	41924998	rs112233623	2e-121	27863252	"Mean corpuscular volume"
chr6	41924998	41924998	rs112233623	7e-93	27863252	"Mean corpuscular hemoglobin"
chr6	41924998	41924998	rs112233623	7e-18	27863252	"Red cell distribution width"
chr6	41924998	41924998	rs112233623	7e-40	27863252	"Red blood cell count"
chr2	190432985	190432985	rs112257498	1e-09	27863252	"Mean corpuscular hemoglobin"
chr2	190432985	190432985	rs112257498	6e-09	27863252	"Red blood cell count"
chr11	62915346	62915346	rs112295236	8e-12	26014426	"Sex hormone levels"
chr3	46364860	46364860	rs112313229	6e-12	27863252	"Monocyte count"
chr17	34007811	34007811	rs112346425	6e-31	27863252	"Mean platelet volume"
chr3	46460888	46460888	rs112347425	9e-09	27989323	"Eotaxin levels"
chr19	11188899	11188899	rs112374545	7e-142	25961943	"LDL cholesterol"
chr19	11188899	11188899	rs112374545	2e-113	25961943	"Cholesterol, total"
chr3	85946506	85946506	rs112374913	3e-09	27046643	"Educational attainment"
chr6	98224217	98224217	rs112375785	2e-10	29326435	"Intelligence (multi-trait analysis)"
chr17	38764524	38764524	rs112401631	7e-09	27863252	"Eosinophil percentage of granulocytes"
chr17	38764524	38764524	rs112401631	9e-14	27863252	"Eosinophil counts"
chr17	38764524	38764524	rs112401631	1e-13	27863252	"Eosinophil percentage of white cells"
chr17	38764524	38764524	rs112401631	1e-10	27863252	"Lymphocyte counts"
chr17	38764524	38764524	rs112401631	3e-13	27863252	"Sum eosinophil basophil counts"
chr17	38764524	38764524	rs112401631	2e-15	27863252	"Lymphocyte percentage of white cells"
chr17	38764524	38764524	rs112401631	2e-26	29083406	"Allergic disease (asthma, hay fever or eczema)"
chr1	113156861	113156861	rs112416932	5e-12	27863252	"Plateletcrit"
chr18	28281949	28281949	rs112452274	6e-41	27989323	"TRAIL levels"
chr14	94672731	94672731	rs112458284	9e-11	26634245	"Post bronchodilator FEV1/FVC ratio"
chr3	138675741	138675741	rs112458845	4e-10	26926045	"Eyebrow thickness"
chr1	11889815	11889815	rs112521149	3e-09	27863252	"Mean corpuscular volume"
chr8	38248306	38248306	rs112537273	1e-11	28991256	"Schizophrenia"
chr1	56576924	56576924	rs112557609	7e-12	28135244	"Pulse pressure"
chr14	93112924	93112924	rs112560164	3e-14	27863252	"Plateletcrit"
chr3	46736187	46736187	rs112579976	3e-40	27989323	"Macrophage inflammatory protein 1b levels"
chr3	50075494	50075494	rs112634398	3e-12	27225129	"Educational attainment (years of education)"
chr14	94838142	94838142	rs112635299	8e-10	29212778	"Coronary artery disease"
chr14	94838142	94838142	rs112635299	5e-10	29212778	"Coronary artery disease"
chr14	94838142	94838142	rs112635299	2e-09	26634245	"Post bronchodilator FEV1/FVC ratio"
chr5	149464108	149464108	rs112661564	8e-25	27863252	"Monocyte percentage of white cells"
chr5	149464108	149464108	rs112661564	2e-19	27863252	"Granulocyte percentage of myeloid white cells"
chrX	106011585	106011585	rs112674475	1e-24	28754779	"Alcoholic chronic pancreatitis"
chr1	10357806	10357806	rs112682076	7e-09	27863252	"Hematocrit"
chr4	38665142	38665142	rs112691446	9e-40	27863252	"Neutrophil percentage of granulocytes"
chr17	57927427	57927427	rs112721625	6e-11	27863252	"Monocyte count"
chr5	109221026	109221026	rs112724034	9e-13	23535033	"Alzheimer's disease (cognitive decline)"
chr2	112279334	112279334	rs112744032	9e-30	27863252	"Mean corpuscular hemoglobin"
chr5	40370724	40370724	rs112768831	6e-09	25939698	"Psoriasis"
chr5	2177693	2177693	rs112778462	7e-09	28430825	"Body mass index (adult)"
chr14	105758217	105758217	rs112790992	1e-14	27863252	"Platelet count"
chr6	160955713	160955713	rs112842440	1e-23	28512139	"Lipoprotein(a) levels adjusted for apolipoprotein(a) isoforms"
chr8	126506694	126506694	rs112875651	1e-11	27863252	"High light scatter reticulocyte percentage of red cells"
chr8	126506694	126506694	rs112875651	1e-38	25961943	"Cholesterol, total"
chr8	126506694	126506694	rs112875651	4e-26	25961943	"LDL cholesterol"
chr8	126506694	126506694	rs112875651	4e-17	27863252	"Reticulocyte count"
chr8	126506694	126506694	rs112875651	2e-24	27863252	"Reticulocyte fraction of red cells"
chr15	78900647	78900647	rs112878080	5e-16	26634245	"Post bronchodilator FEV1"
chr15	78900647	78900647	rs112878080	6e-17	26634245	"Post bronchodilator FEV1/FVC ratio"
chr10	131228327	131228327	rs112905267	1e-09	26634245	"Post bronchodilator FEV1/FVC ratio"
chr7	80305279	80305279	rs112908525	1e-13	27863252	"Mean corpuscular volume"
chr17	31124262	31124262	rs112916054	1e-10	27863252	"Immature fraction of reticulocytes"
chr5	9546098	9546098	rs112941079	4e-13	29212778	"Coronary artery disease"
chr3	46457412	46457412	rs113010081	4e-140	27989323	"Macrophage inflammatory protein 1b levels"
chr3	46457412	46457412	rs113010081	9e-10	26192919	"Ulcerative colitis"
chr22	30114309	30114309	rs113028550	1e-31	28928442	"Tonsillectomy"
chr17	7171356	7171356	rs113086489	1e-15	27680694	"Birth weight"
chr14	23497356	23497356	rs113107529	3e-15	27863252	"Mean corpuscular volume"
chr19	47596131	47596131	rs113125564	2e-13	27863252	"Red blood cell count"
chr4	157682188	157682188	rs113128512	1e-09	27863252	"Platelet count"
chr14	35241254	35241254	rs113131010	2e-18	27863252	"High light scatter reticulocyte count"
chr14	35241254	35241254	rs113131010	8e-09	27863252	"Mean corpuscular volume"
chr14	35241254	35241254	rs113131010	1e-12	27863252	"Reticulocyte count"
chr5	67739274	67739274	rs113246091	2e-09	28452372	"Glomerular filtration rate (creatinine)"
chr8	125418123	125418123	rs113248907	2e-10	28701861	"Fear of minor pain"
chr5	129917070	129917070	rs113264677	5e-12	28199695	"Itch intensity from mosquito bite adjusted by bite size"
chr5	129917070	129917070	rs113264677	5e-20	28199695	"Itch intensity from mosquito bite"
chr5	129917070	129917070	rs113264677	6e-13	28199695	"Itch intensity from mosquito bite adjusted by bite size"
chr6	41952511	41952511	rs113267280	4e-10	27863252	"High light scatter reticulocyte count"
chr6	41952511	41952511	rs113267280	3e-10	27863252	"Reticulocyte fraction of red cells"
chr6	41952511	41952511	rs113267280	4e-19	27863252	"Reticulocyte count"
chr3	128301085	128301085	rs113269528	3e-12	27863252	"Eosinophil percentage of granulocytes"
chr3	128301085	128301085	rs113269528	1e-14	27863252	"Neutrophil percentage of granulocytes"
chr10	18271858	18271858	rs113334738	4e-09	27182965	"Monobrow"
chr3	46384204	46384204	rs113341849	1e-139	27989323	"Macrophage inflammatory protein 1b levels"
chr11	4953240	4953240	rs113342804	9e-11	28453575	"Mean corpuscular volume"
chr15	78840567	78840567	rs113352275	1e-09	26634245	"Post bronchodilator FEV1"
chr6	32488050	32488050	rs113397282	6e-12	28540026	"Autism spectrum disorder or schizophrenia"
chr10	104337938	104337938	rs113422568	3e-09	27863252	"Sum eosinophil basophil counts"
chr4	103449131	103449131	rs113473633	1e-10	27863252	"Eosinophil percentage of granulocytes"
chr4	103449131	103449131	rs113473633	6e-09	27863252	"Eosinophil percentage of white cells"
chr4	103449131	103449131	rs113473633	9e-12	27863252	"Eosinophil counts"
chr4	103449131	103449131	rs113473633	9e-11	27863252	"Sum eosinophil basophil counts"
chr4	103449131	103449131	rs113473633	5e-09	27863252	"Neutrophil percentage of granulocytes"
chr5	60554934	60554934	rs113474297	8e-10	27225129	"Educational attainment (years of education)"
chr7	128575798	128575798	rs113478424	4e-12	26663301	"Systemic lupus erythematosus"
chr6	26255739	26255739	rs113507773	2e-12	28334935	"Iron status biomarkers (transferrin saturation)"
chr17	43850932	43850932	rs113518470	6e-11	27182965	"Joint mobility (Beighton score)"
chr7	128402782	128402782	rs113520408	7e-09	27225129	"Educational attainment (years of education)"
chr14	23499321	23499321	rs113525195	1e-23	27863252	"High light scatter reticulocyte count"
chr14	23499321	23499321	rs113525195	1e-15	27863252	"Mean corpuscular hemoglobin"
chr14	23499321	23499321	rs113525195	3e-26	27863252	"High light scatter reticulocyte percentage of red cells"
chr2	43464818	43464818	rs113542380	2e-18	27863252	"Mean corpuscular volume"
chr2	43464818	43464818	rs113542380	6e-32	27863252	"Plateletcrit"
chr2	43464818	43464818	rs113542380	7e-17	27863252	"Mean corpuscular hemoglobin"
chr2	43464818	43464818	rs113542380	2e-11	27863252	"Neutrophil count"
chr2	43464818	43464818	rs113542380	6e-09	27863252	"Immature fraction of reticulocytes"
chr2	10135681	10135681	rs113577745	4e-10	29059683	"Breast cancer"
chr2	24239190	24239190	rs113601626	7e-13	27863252	"Lymphocyte percentage of white cells"
chr17	4542349	4542349	rs113604586	2e-10	27863252	"Eosinophil counts"
chr17	4542349	4542349	rs113604586	4e-09	27863252	"Sum eosinophil basophil counts"
chr3	195802844	195802844	rs113635136	1e-13	27863252	"Reticulocyte fraction of red cells"
chr3	195802844	195802844	rs113635136	8e-15	27863252	"High light scatter reticulocyte percentage of red cells"
chr16	85995436	85995436	rs113646461	3e-97	27863252	"Monocyte percentage of white cells"
chr2	161306828	161306828	rs113678689	4e-22	27863252	"Lymphocyte counts"
chr12	21402979	21402979	rs113681054	4e-13	25935875	"AR-C124910XX levels in individuals with acute coronary syndromes treated with ticagrelor"
chr3	24334512	24334512	rs113700287	7e-77	27863252	"Mean corpuscular hemoglobin"
chr3	24334512	24334512	rs113700287	6e-18	27863252	"High light scatter reticulocyte percentage of red cells"
chr3	24334512	24334512	rs113700287	6e-75	27863252	"Mean corpuscular volume"
chr3	24334512	24334512	rs113700287	2e-30	27863252	"Red blood cell count"
chr3	24334512	24334512	rs113700287	4e-12	27863252	"High light scatter reticulocyte count"
chr3	24334512	24334512	rs113700287	1e-17	27863252	"Reticulocyte fraction of red cells"
chr19	30277729	30277729	rs113701136	7e-09	29058716	"Breast cancer"
chr12	95554771	95554771	rs113745635	9e-18	28166213	"Lung function (FEV1/FVC)"
chr4	74388164	74388164	rs113759232	5e-15	29084231	"Serum total cholesterol levels"
chr4	74388164	74388164	rs113759232	2e-18	29084231	"Small LDL particle concentration"
chr4	74388164	74388164	rs113759232	2e-11	29084231	"Total cholesterol levels in LDL"
chr6	22343592	22343592	rs113760175	4e-12	27863252	"White blood cell count"
chr6	22343592	22343592	rs113760175	2e-09	27863252	"Monocyte count"
chr6	27555057	27555057	rs113780580	4e-09	29059683	"Breast cancer"
chr9	140100317	140100317	rs113809617	8e-16	27863252	"Mean corpuscular volume"
chr9	140100317	140100317	rs113809617	7e-14	27863252	"Reticulocyte count"
chr9	140100317	140100317	rs113809617	2e-16	27863252	"High light scatter reticulocyte percentage of red cells"
chr9	140100317	140100317	rs113809617	7e-09	27863252	"Mean corpuscular hemoglobin concentration"
chr9	140100317	140100317	rs113809617	3e-14	27863252	"High light scatter reticulocyte count"
chr9	140100317	140100317	rs113809617	7e-18	27863252	"Reticulocyte fraction of red cells"
chr9	140100317	140100317	rs113809617	6e-21	27863252	"Mean corpuscular hemoglobin"
chr12	78220740	78220740	rs113825134	2e-09	27863252	"Plateletcrit"
chr2	66750564	66750564	rs113851554	4e-19	28604731	"Insomnia complaints"
chr2	66750564	66750564	rs113851554	2e-19	28604731	"Insomnia complaints (dichotomous)"
chr2	66750564	66750564	rs113851554	4e-16	27992416	"Sleep traits (multi-trait analysis)"
chr2	66750564	66750564	rs113851554	9e-19	27992416	"Insomnia"
chr2	66750564	66750564	rs113851554	7e-13	28604731	"Insomnia complaints"
chr2	66750564	66750564	rs113851554	2e-280	29029846	"Restless legs syndrome"
chr2	66750564	66750564	rs113851554	6e-22	28604731	"Insomnia complaints (continuous)"
chr13	33176100	33176100	rs113855064	9e-12	28604730	"Squamous cell lung carcinoma"
chr12	66516948	66516948	rs113866309	8e-09	28498854	"Pulse pressure"
chr17	34812273	34812273	rs113877493	2e-173	27989323	"Macrophage inflammatory protein 1b levels"
chr16	88559511	88559511	rs113895617	6e-09	27863252	"Neutrophil percentage of granulocytes"
chr5	156929078	156929078	rs113897301	2e-13	28166215	"Chronic obstructive pulmonary disease"
chr16	85936396	85936396	rs113899791	5e-205	27863252	"Granulocyte percentage of myeloid white cells"
chr16	85936396	85936396	rs113899791	3e-226	27863252	"Monocyte percentage of white cells"
chr16	85936396	85936396	rs113899791	1e-39	27863252	"Neutrophil percentage of white cells"
chr16	85936396	85936396	rs113899791	7e-160	27863252	"Monocyte count"
chr15	78901113	78901113	rs113931022	6e-19	26634245	"Post bronchodilator FEV1/FVC ratio"
chr15	78901113	78901113	rs113931022	1e-17	26634245	"Post bronchodilator FEV1"
chr15	78901113	78901113	rs113931022	9e-11	25006744	"Local histogram emphysema pattern"
chr15	78901113	78901113	rs113931022	3e-13	25006744	"Local histogram emphysema pattern"
chr8	128195334	128195334	rs113952129	2e-12	26956414	"Chronic lymphocytic leukemia"
chr2	198456310	198456310	rs113964240	1e-09	26835600	"Morning vs. evening chronotype"
chr6	22359515	22359515	rs113977268	2e-09	27863252	"Myeloid white cell count"
chr6	22359515	22359515	rs113977268	5e-09	27863252	"Granulocyte count"
chr6	22359515	22359515	rs113977268	7e-09	27863252	"Neutrophil count"
chr6	19781009	19781009	rs113986290	8e-09	28067908	"Ulcerative colitis"
chr2	112117304	112117304	rs113993396	1e-12	27863252	"Immature fraction of reticulocytes"
chr2	112117304	112117304	rs113993396	4e-11	27863252	"High light scatter reticulocyte percentage of red cells"
chr4	99567918	99567918	rs114026228	4e-13	28937693	"Alcohol consumption"
chr6	31296388	31296388	rs114046333	1e-14	28928442	"Tuberculosis"
chr2	219020958	219020958	rs114050631	8e-13	27863252	"Neutrophil percentage of white cells"
chr2	219020958	219020958	rs114050631	5e-18	27863252	"Sum basophil neutrophil counts"
chr2	219020958	219020958	rs114050631	2e-17	27863252	"Granulocyte count"
chr2	219020958	219020958	rs114050631	4e-13	27863252	"White blood cell count"
chr2	219020958	219020958	rs114050631	5e-16	27863252	"Myeloid white cell count"
chr2	219020958	219020958	rs114050631	1e-09	27863252	"Lymphocyte percentage of white cells"
chr2	219020958	219020958	rs114050631	3e-17	27863252	"Sum neutrophil eosinophil counts"
chr2	219020958	219020958	rs114050631	7e-10	27863252	"Monocyte percentage of white cells"
chr2	219020958	219020958	rs114050631	7e-14	27863252	"Granulocyte percentage of myeloid white cells"
